OG0000000: AN0004 AN0376 AN10000 AN10001 AN10256 AN10632 AN10649 AN10846 AN2670 AN2713 AN2714 AN3471 AN3500 AN5065 AN5095 AN5470 AN6966 AN6968 AN7830 AN7831 AN7845 AN7846 AN8295 AN8305 AN8576
OG0000001: AN0669 AN0826 AN0975 AN11044 AN11091 AN2291 AN2732 AN3047 AN3478 AN4391 AN4877 AN5334 AN5863 AN6559 AN7516 AN8788 AN9046 AN9505
OG0000002: AN10066 AN10127 AN10329 AN1070 AN4079 AN4291 AN5956 AN9416
OG0000003: AN0263 AN0683 AN3048 AN4335 AN5963 AN8186 AN9381
OG0000004: AN2661 AN2711 AN2796 AN3980 AN7833 AN8207
OG0000005: lcl|NC_032090.1_cds_XP_019330818.1_2310 lcl|NC_032092.1_cds_XP_710107.2_3445 lcl|NC_032092.1_cds_XP_716542.2_3581 lcl|NC_032094.1_cds_XP_710014.2_4619 lcl|NC_032095.1_cds_XP_720299.2_4779 lcl|NC_032096.1_cds_XP_710262.2_5636
OG0000006: AN0368 AN0621 AN7094 AN7977 AN8648
OG0000007: EDP47064 EDP47889 EDP48566
OG0000008: EDP47913 EDP47950 EDP48586
OG0000009: EDP48546 EDP49511 EDP50765
OG0000010: EDP49504 EDP50758 EDP50819
OG0000011: AN6156 AN8717 AN9495
OG0000012: AN5244 AN5251 AN9239
OG0000013: lcl|NC_032089.1_cds_XP_719072.1_2 lcl|NC_032091.1_cds_XP_717839.1_2353 lcl|NC_032093.1_cds_XP_721963.2_4250
OG0000014: lcl|NC_032089.1_cds_XP_719071.2_3 lcl|NC_032090.1_cds_XP_710489.2_1354 lcl|NC_032094.1_cds_XP_710505.2_4252
OG0000015: lcl|NC_032091.1_cds_XP_019330880.1_2942 lcl|NC_032091.1_cds_XP_716088.1_2941 lcl|NC_032091.1_cds_XP_716639.2_2919
OG0000016: lcl|NC_032091.1_cds_XP_716065.2_2935 lcl|NC_032091.1_cds_XP_716079.2_2922 lcl|NC_032094.1_cds_XP_718074.2_4592
OG0000017: lcl|NC_032094.1_cds_XP_710069.2_4577 lcl|NC_032094.1_cds_XP_719106.2_4500 lcl|NC_032094.1_cds_XP_719146.2_4529
OG0000018: EDP53021 EDP55499
OG0017828: AN5917
OG0017829: AN11008
OG0017830: AN4067
OG0017831: AN1849
OG0017832: AN3678
OG0017833: AN2685
OG0017834: AN12237
OG0017835: AN8492
OG0017836: AN7503
OG0017837: AN5378
OG0017838: AN1439
OG0017839: AN7042
OG0017840: AN5450
OG0017841: AN4967
OG0017842: AN0149
OG0017843: AN10113
OG0017844: AN4751
OG0017845: AN8149
OG0017846: AN8212
OG0017847: AN2836
OG0017848: AN4700
OG0017849: AN6734
OG0017850: AN4455
OG0017851: AN9361
OG0017852: AN5627-uORF
OG0017853: AN2183
OG0017854: AN12121
OG0017855: AN4960
OG0017856: AN10892
OG0017857: AN0142
OG0017858: AN1675
OG0017859: AN0664
OG0017860: AN0533
OG0017861: AN7160
OG0017862: AN7539
OG0017863: AN7794
OG0017864: AN3142
OG0017865: AN12239
OG0017866: AN11149
OG0017867: AN2367
OG0017868: AN0144
OG0017869: AN0224
OG0017870: AN11912
OG0017871: AN4904
OG0017872: AN2404
OG0017873: AN4254
OG0017874: AN10783
OG0017875: AN1614
OG0017876: AN10743
OG0017877: AN0111
OG0017878: AN4037
OG0017879: AN7323
OG0017880: AN6241
OG0017881: AN6488
OG0017882: AN0922
OG0017883: AN9171
OG0017884: AN5939
OG0017885: AN3765
OG0017886: AN1127
OG0017887: AN3253
OG0017888: AN0384
OG0017889: AN3079
OG0017890: AN1403
OG0017891: AN11121
OG0017892: AN6713
OG0017893: AN6046
OG0017894: AN3175
OG0017895: AN8499
OG0017896: AN8817
OG0017897: AN3272
OG0017898: AN2067
OG0017899: AN4892
OG0017900: AN11703
OG0017901: AN1818
OG0017902: AN11917
OG0017903: AN8634
OG0017904: AN9003
OG0017905: AN4580
OG0017906: AN2658
OG0017907: AN5707
OG0017908: AN0831
OG0017909: AN3675-uORF.2
OG0017910: AN9183
OG0017911: AN8269
OG0017912: AN7775
OG0017913: AN5388
OG0017914: AN11133
OG0017915: AN5549
OG0017916: AN11185
OG0017917: AN4929
OG0017918: AN10545
OG0017919: AN3277
OG0017920: AN8539
OG0017921: AN10239
OG0017922: AN5523
OG0017923: AN4792
OG0017924: AN8949
OG0017925: AN7245
OG0017926: AN10025
OG0017927: AN1860
OG0017928: AN9281
OG0017929: AN6725
OG0017930: AN4081
OG0017931: AN2143
OG0017932: AN5801
OG0017933: AN7672
OG0017934: AN8810
OG0017935: AN9224
OG0017936: AN8111
OG0017937: AN4494
OG0017938: AN4279
OG0017939: AN10467
OG0017940: AN6186
OG0017941: AN1900
OG0017942: AN4103
OG0017943: AN2338
OG0017944: AN1896
OG0017945: AN6001
OG0017946: AN3965
OG0017947: AN9260
OG0017948: AN8324
OG0017949: AN7840
OG0017950: AN8891
OG0017951: AN4199
OG0017952: AN4073
OG0017953: AN5597
OG0017954: AN0056
OG0017955: AN3461
OG0017956: AN7055
OG0017957: AN0479
OG0017958: AN0369
OG0017959: AN7994
OG0017960: AN3529
OG0017961: AN7011
OG0017962: AN7359
OG0017963: AN10791
OG0017964: AN6251
OG0017965: AN5076
OG0017966: AN5417
OG0017967: AN8136
OG0017968: AN12391
OG0017969: AN5004
OG0017970: AN1988
OG0017971: AN0687
OG0017972: AN8689
OG0017973: AN8381
OG0017974: AN7812
OG0017975: AN0287
OG0017976: AN6999
OG0017977: AN12160
OG0017978: AN6745
OG0017979: AN0947
OG0017980: AN8357
OG0017981: AN5206
OG0017982: AN8942
OG0017983: AN1882
OG0017984: AN5565
OG0017985: AN0304
OG0017986: AN2922
OG0017987: AN2622
OG0017988: AN0423
OG0017989: AN1817
OG0017990: AN7178
OG0017991: AN6429
OG0017992: AN1101
OG0017993: AN3704
OG0017994: AN0451
OG0017995: AN7932
OG0017996: AN10069
OG0017997: AN11624
OG0017998: AN1175
OG0017999: AN6292
OG0018000: AN7824
OG0018001: AN8194
OG0018002: AN5148
OG0018003: AN0399
OG0018004: AN8118
OG0018005: AN1730
OG0018006: AN20053
OG0018007: AN2655
OG0018008: AN1116
OG0018009: AN7961
OG0018010: AN4647
OG0018011: AN5746
OG0018012: AN5114
OG0018013: AN5159
OG0018014: AN4656
OG0018015: AN1794
OG0018016: AN6428
OG0018017: AN5405
OG0018018: AN8121
OG0018019: AN12111
OG0018020: AN8851
OG0018021: AN5993
OG0018022: AN5354
OG0018023: AN8429
OG0018024: AN3335
OG0018025: AN11101
OG0018026: AN1344
OG0018027: AN11252
OG0018028: AN2931
OG0018029: AN5290
OG0018030: AN0045
OG0018031: AN10313
OG0018032: AN3914
OG0018033: AN3265
OG0018034: AN7722
OG0018035: AN8274
OG0018036: AN7018
OG0018037: AN12046
OG0018038: AN1096
OG0018039: AN1360
OG0018040: AN6284
OG0018041: AN11837
OG0018042: AN2023
OG0018043: AN5125
OG0018044: AN2533
OG0018045: AN8512
OG0018046: AN1135
OG0018047: AN11439
OG0018048: AN9393
OG0018049: AN10414
OG0018050: AN10532
OG0018051: AN1414
OG0018052: AN1847
OG0018053: AN3985
OG0018054: AN8530
OG0018055: AN4045
OG0018056: AN3491
OG0018057: AN12223
OG0018058: AN4337
OG0018059: AN11099
OG0018060: AN5274
OG0018061: AN4233
OG0018062: AN9533
OG0018063: AN1767
OG0018064: AN3719
OG0018065: AN0522
OG0018066: AN2279
OG0018067: AN1295
OG0018068: AN6201
OG0018069: AN6373
OG0018070: AN1859
OG0018071: AN0058
OG0018072: AN0623
OG0018073: AN4752
OG0018074: AN9104
OG0018075: AN5787
OG0018076: AN1598
OG0018077: AN12284
OG0018078: AN4467
OG0018079: AN0183
OG0018080: AN8607
OG0018081: AN7244
OG0018082: AN7903
OG0018083: AN10704
OG0018084: AN8856
OG0018085: AN1529
OG0018086: AN4806
OG0018087: AN9448
OG0018088: AN9198
OG0018089: AN11828
OG0018090: AN10296
OG0018091: AN10933
OG0018092: AN5900
OG0018093: AN8303
OG0018094: AN4552
OG0018095: AN4915
OG0018096: AN4976
OG0018097: AN11903
OG0018098: AN0723
OG0018099: AN12323
OG0018100: AN6093
OG0018101: AN5245
OG0018102: AN10950
OG0018103: AN6821
OG0018104: AN2326
OG0018105: AN3290
OG0018106: AN8944
OG0018107: AN2982
OG0018108: AN0685
OG0018109: AN11031
OG0018110: AN2513
OG0018111: AN10983
OG0018112: AN11211
OG0018113: AN5210
OG0018114: AN0256
OG0018115: AN8043
OG0018116: AN2262
OG0018117: AN12112
OG0018118: AN7966
OG0018119: AN5909
OG0018120: AN3064
OG0018121: AN9328
OG0018122: AN4938
OG0018123: AN1518
OG0018124: AN5229
OG0018125: AN5493
OG0018126: AN1511
OG0018127: AN3712
OG0018128: AN3059
OG0018129: AN8804
OG0018130: AN9481
OG0018131: AN7988
OG0018132: AN2819
OG0018133: AN7064
OG0018134: AN3038
OG0018135: AN1709
OG0018136: AN10250
OG0018137: AN6691
OG0018138: AN10369
OG0018139: AN2039
OG0018140: AN4487
OG0018141: AN6191
OG0018142: AN5730
OG0018143: AN10408
OG0018144: AN5278
OG0018145: AN7390
OG0018146: AN12094
OG0018147: AN4018
OG0018148: AN2156
OG0018149: AN7748
OG0018150: AN4836
OG0018151: AN7972
OG0018152: AN12373
OG0018153: AN10165
OG0018154: AN0868
OG0018155: AN10257
OG0018156: AN6783
OG0018157: AN11928
OG0018158: AN1691
OG0018159: AN11724
OG0018160: AN2320
OG0018161: AN12485
OG0018162: AN12389
OG0018163: AN3849
OG0018164: AN5864
OG0018165: AN11314
OG0018166: AN7191
OG0018167: AN7518
OG0018168: AN0562
OG0018169: AN12435
OG0018170: AN5051
OG0018171: AN0010
OG0018172: AN12332
OG0018173: AN3410
OG0018174: AN8719
OG0018175: AN9096
OG0018176: AN9204
OG0018177: AN3044
OG0018178: AN9087
OG0018179: AN3437
OG0018180: AN2167
OG0018181: AN5221
OG0018182: AN2577
OG0018183: AN4719
OG0018184: AN1564
OG0018185: AN11341
OG0018186: AN7423
OG0018187: AN11891
OG0018188: AN11159
OG0018189: AN3673
OG0018190: AN11261
OG0018191: AN3547
OG0018192: AN10509
OG0018193: AN4142
OG0018194: AN7916
OG0018195: AN0882
OG0018196: AN11797
OG0018197: AN7049
OG0018198: AN10686
OG0018199: AN7213
OG0018200: AN4667
OG0018201: AN3959
OG0018202: AN6122
OG0018203: AN7053
OG0018204: AN10458
OG0018205: AN7981
OG0018206: AN1457
OG0018207: AN4840
OG0018208: AN11692
OG0018209: AN10722
OG0018210: AN8428
OG0018211: AN1998
OG0018212: AN9423
OG0018213: AN9241
OG0018214: AN0905
OG0018215: AN1358
OG0018216: AN1075
OG0018217: AN8461
OG0018218: AN10488
OG0018219: AN5031
OG0018220: AN1247
OG0018221: AN1652
OG0018222: AN9020
OG0018223: AN6211
OG0018224: AN4555
OG0018225: AN2938
OG0018226: AN5429
OG0018227: AN7490
OG0018228: AN9402
OG0018229: AN11782
OG0018230: AN8343
OG0018231: AN5482
OG0018232: AN8256
OG0018233: AN2591
OG0018234: AN1943
OG0018235: AN5978
OG0018236: AN8151
OG0018237: AN3600
OG0018238: AN3231
OG0018239: AN5733
OG0018240: AN3563
OG0018241: AN3360
OG0018242: AN3113
OG0018243: AN1158
OG0018244: AN3245
OG0018245: AN7145
OG0018246: AN8189
OG0018247: AN10269
OG0018248: AN0288
OG0018249: AN6266
OG0018250: AN1351
OG0018251: AN3395
OG0018252: AN8257
OG0018253: AN5441
OG0018254: AN12158
OG0018255: AN2040
OG0018256: AN1959
OG0018257: AN1228
OG0018258: AN8387
OG0018259: AN6433
OG0018260: AN7675
OG0018261: AN10849
OG0018262: AN5047
OG0018263: AN4274
OG0018264: AN11987
OG0018265: AN3417
OG0018266: AN5715
OG0018267: AN6660
OG0018268: AN2756
OG0018269: AN10225
OG0018270: AN2543
OG0018271: AN1221
OG0018272: AN10009
OG0018273: AN6269
OG0018274: AN1846
OG0018275: AN2760
OG0018276: AN8936
OG0018277: AN1369
OG0018278: AN4136
OG0018279: AN7968
OG0018280: AN9449
OG0018281: AN3213
OG0018282: AN7928
OG0018283: AN7397
OG0018284: AN10045
OG0018285: AN7785
OG0018286: AN1372
OG0018287: AN6053
OG0018288: AN3900
OG0018289: AN0099
OG0018290: AN6471
OG0018291: AN0211
OG0018292: AN10323
OG0018293: AN7219
OG0018294: AN6652
OG0018295: AN3377
OG0018296: AN7861
OG0018297: AN4706
OG0018298: AN4306
OG0018299: AN3750
OG0018300: AN5314
OG0018301: AN5288
OG0018302: AN8672
OG0018303: AN8763
OG0018304: AN8679
OG0018305: AN9330
OG0018306: AN7415
OG0018307: AN1208
OG0018308: AN4745
OG0018309: AN1489
OG0018310: AN4507
OG0018311: AN4297
OG0018312: AN5615
OG0018313: AN0034
OG0018314: AN11301
OG0018315: AN2771
OG0018316: AN9318
OG0018317: AN11086
OG0018318: AN1649
OG0018319: AN10248
OG0018320: AN0200
OG0018321: AN2436
OG0018322: AN1503
OG0018323: AN3477
OG0018324: AN6585
OG0018325: AN8369
OG0018326: AN10368
OG0018327: AN4606
OG0018328: AN1980
OG0018329: AN0282
OG0018330: AN4409
OG0018331: AN5895
OG0018332: AN2431
OG0018333: AN9184
OG0018334: AN4723
OG0018335: AN3823
OG0018336: AN10058
OG0018337: AN3630
OG0018338: AN5665
OG0018339: AN6847
OG0018340: AN8543
OG0018341: AN8972
OG0018342: AN1623
OG0018343: AN11746
OG0018344: AN11122
OG0018345: AN10197
OG0018346: AN8633
OG0018347: AN11945
OG0018348: AN2062
OG0018349: AN6132
OG0018350: AN1987
OG0018351: AN6729
OG0018352: AN10949
OG0018353: AN11647
OG0018354: AN10563
OG0018355: AN4989
OG0018356: AN7811
OG0018357: AN2290
OG0018358: AN1056
OG0018359: AN3099
OG0018360: AN10599
OG0018361: AN5394
OG0018362: AN2581
OG0018363: AN6977
OG0018364: AN7307
OG0018365: AN5192
OG0018366: AN0448
OG0018367: AN7332
OG0018368: AN0759
OG0018369: AN12038
OG0018370: AN12474
OG0018371: AN7952
OG0018372: AN10789
OG0018373: AN3536
OG0018374: AN3979
OG0018375: AN10609
OG0018376: AN3964
OG0018377: AN12085
OG0018378: AN4210
OG0018379: AN6681
OG0018380: AN9476
OG0018381: AN3783
OG0018382: AN6536
OG0018383: AN6887
OG0018384: AN5393
OG0018385: AN8821
OG0018386: AN12406
OG0018387: AN3123
OG0018388: AN0299
OG0018389: AN3611
OG0018390: AN0457
OG0018391: AN10782
OG0018392: AN9126
OG0018393: AN10643
OG0018394: AN11772
OG0018395: AN6710
OG0018396: AN2625
OG0018397: AN2334
OG0018398: AN1217
OG0018399: AN4980
OG0018400: AN2013
OG0018401: AN10581
OG0018402: AN5338
OG0018403: AN2442
OG0018404: AN12335
OG0018405: AN11007
OG0018406: AN8790
OG0018407: AN7465
OG0018408: AN0806
OG0018409: AN2893
OG0018410: AN7736
OG0018411: AN11112
OG0018412: AN10502
OG0018413: AN7272
OG0018414: AN2686
OG0018415: AN4480
OG0018416: AN2180
OG0018417: AN12280
OG0018418: AN0983
OG0018419: AN4694
OG0018420: AN8211
OG0018421: AN3328
OG0018422: AN6029
OG0018423: AN8239
OG0018424: AN0212
OG0018425: AN5081
OG0018426: AN4366
OG0018427: AN2057
OG0018428: AN1409
OG0018429: AN8222
OG0018430: AN2050
OG0018431: AN8232
OG0018432: AN6521
OG0018433: AN11930
OG0018434: AN2993
OG0018435: AN10171
OG0018436: AN10668
OG0018437: AN2363
OG0018438: AN2270
OG0018439: AN5366
OG0018440: AN3382
OG0018441: AN11232
OG0018442: AN7628
OG0018443: AN10713
OG0018444: AN12197
OG0018445: AN7463
OG0018446: AN2941
OG0018447: AN9072
OG0018448: AN1535
OG0018449: AN2843
OG0018450: AN2779
OG0018451: AN8484
OG0018452: AN3795
OG0018453: AN3299
OG0018454: AN0094
OG0018455: AN8581
OG0018456: AN4347
OG0018457: AN12057
OG0018458: AN6013
OG0018459: AN0225
OG0018460: AN6306
OG0018461: AN5464
OG0018462: AN5503
OG0018463: AN10575
OG0018464: AN4838
OG0018465: AN11742
OG0018466: AN4330
OG0018467: AN4435
OG0018468: AN5010
OG0018469: AN4810
OG0018470: AN10758
OG0018471: AN9268
OG0018472: AN8927
OG0018473: AN7458
OG0018474: AN0582
OG0018475: AN4264
OG0018476: AN3338
OG0018477: AN0715
OG0018478: AN6756
OG0018479: AN10692
OG0018480: AN3616
OG0018481: AN10212
OG0018482: AN8401
OG0018483: AN8166
OG0018484: AN11775
OG0018485: AN6833
OG0018486: AN1572
OG0018487: AN7605
OG0018488: AN8059
OG0018489: AN6310
OG0018490: AN3259
OG0018491: AN10647
OG0018492: AN10964
OG0018493: AN5038
OG0018494: AN1462
OG0018495: AN5815
OG0018496: AN7816
OG0018497: AN2098
OG0018498: AN1061
OG0018499: AN8080
OG0018500: AN1343
OG0018501: AN0464
OG0018502: AN12353
OG0018503: AN5757
OG0018504: AN2030
OG0018505: AN1020
OG0018506: AN4170
OG0018507: AN5588
OG0018508: AN12072
OG0018509: AN2998
OG0018510: AN11957
OG0018511: AN5415
OG0018512: AN10095
OG0018513: AN3623
OG0018514: AN9377
OG0018515: AN12065
OG0018516: AN1184
OG0018517: AN8077
OG0018518: AN10470
OG0018519: AN6338
OG0018520: AN9011
OG0018521: AN0587
OG0018522: AN5489
OG0018523: AN6641
OG0018524: AN10180
OG0018525: AN1085
OG0018526: AN0165
OG0018527: AN7013
OG0018528: AN3344
OG0018529: AN10853
OG0018530: AN9125-uORF
OG0018531: AN1698
OG0018532: AN3585
OG0018533: AN12011
OG0018534: AN8799
OG0018535: AN4531
OG0018536: AN1881
OG0018537: AN8064
OG0018538: AN6173
OG0018539: AN3629
OG0018540: AN2700
OG0018541: AN8041
OG0018542: AN7717
OG0018543: AN4120
OG0018544: AN1027
OG0018545: AN4513
OG0018546: AN8579
OG0018547: AN7298
OG0018548: AN0023
OG0018549: AN8071
OG0018550: AN7256
OG0018551: AN7580
OG0018552: AN8322
OG0018553: AN1702
OG0018554: AN0310
OG0018555: AN11076
OG0018556: AN0695
OG0018557: AN8218
OG0018558: AN1864
OG0018559: AN8337
OG0018560: AN6840
OG0018561: AN1680
OG0018562: AN9030
OG0018563: AN8754
OG0018564: AN1760
OG0018565: AN3194
OG0018566: AN2596
OG0018567: AN10393
OG0018568: AN11161
OG0018569: AN12031
OG0018570: AN11168
OG0018571: AN7917
OG0018572: AN20004
OG0018573: AN0574
OG0018574: AN6795
OG0018575: AN9528
OG0018576: AN11813
OG0018577: AN4381
OG0018578: AN5823
OG0018579: AN9276
OG0018580: AN11432
OG0018581: AN2486
OG0018582: AN11937
OG0018583: AN0249
OG0018584: AN3498
OG0018585: AN8005
OG0018586: AN6671
OG0018587: AN3458
OG0018588: AN2887
OG0018589: AN5347
OG0018590: AN2356
OG0018591: AN6072
OG0018592: AN5884
OG0018593: AN1719
OG0018594: AN2085
OG0018595: AN2650
OG0018596: AN8052
OG0018597: AN12153
OG0018598: AN12099
OG0018599: AN12001
OG0018600: AN7656
OG0018601: AN10189
OG0018602: AN8285
OG0018603: AN10833
OG0018604: AN0362
OG0018605: AN2093
OG0018606: AN11719
OG0018607: AN2865
OG0018608: AN4438
OG0018609: AN5219
OG0018610: AN11021
OG0018611: AN7386
OG0018612: AN9232
OG0018613: AN8133
OG0018614: AN1475
OG0018615: AN1801
OG0018616: AN7281
OG0018617: AN11019
OG0018618: AN9367
OG0018619: AN10119
OG0018620: AN8220
OG0018621: AN0007
OG0018622: AN11825
OG0018623: AN6647
OG0018624: AN7320
OG0018625: AN5937
OG0018626: AN3196
OG0018627: AN7070
OG0018628: AN4691
OG0018629: AN11321
OG0018630: AN11473
OG0018631: AN6554
OG0018632: AN9055
OG0018633: AN8139
OG0018634: AN2518
OG0018635: AN6149
OG0018636: AN6914
OG0018637: AN7365
OG0018638: AN0470
OG0018639: AN0266
OG0018640: AN3285
OG0018641: AN1659
OG0018642: AN0540
OG0018643: AN2722
OG0018644: AN20006
OG0018645: AN5332
OG0018646: AN4909
OG0018647: AN1780
OG0018648: AN4474
OG0018649: AN1648
OG0018650: AN10178
OG0018651: AN6414
OG0018652: AN4410
OG0018653: AN3380
OG0018654: AN5916
OG0018655: AN7155
OG0018656: AN8684
OG0018657: AN12342
OG0018658: AN1280
OG0018659: AN2336
OG0018660: AN8781
OG0018661: AN1742
OG0018662: AN6249
OG0018663: AN1120
OG0018664: AN5130
OG0018665: AN10990
OG0018666: AN4964
OG0018667: AN0843
OG0018668: AN4797
OG0018669: AN1389
OG0018670: AN10110
OG0018671: AN0411
OG0018672: AN1278
OG0018673: AN10233
OG0018674: AN0435
OG0018675: AN8323
OG0018676: AN6477
OG0018677: AN3405
OG0018678: AN7040
OG0018679: AN1748
OG0018680: AN0483
OG0018681: AN12361
OG0018682: AN9127
OG0018683: AN5627
OG0018684: AN6824
OG0018685: AN6960
OG0018686: AN11681
OG0018687: AN2562
OG0018688: AN2417
OG0018689: AN7057
OG0018690: AN2210
OG0018691: AN10741
OG0018692: AN7291
OG0018693: AN5701
OG0018694: AN3818
OG0018695: AN8521
OG0018696: AN7228
OG0018697: AN9357
OG0018698: AN6564
OG0018699: AN6627
OG0018700: AN5765
OG0018701: AN1079
OG0018702: AN1898
OG0018703: AN2148
OG0018704: AN7188
OG0018705: AN0572
OG0018706: AN9114
OG0018707: AN10428
OG0018708: AN3574
OG0018709: AN0923
OG0018710: AN8143
OG0018711: AN6444
OG0018712: AN11317
OG0018713: AN8103
OG0018714: AN10880
OG0018715: AN8868
OG0018716: AN6854
OG0018717: AN2242
OG0018718: AN4198
OG0018719: AN6081
OG0018720: AN8685
OG0018721: AN8505
OG0018722: AN0499
OG0018723: AN2928
OG0018724: AN8701
OG0018725: AN10602
OG0018726: AN7081
OG0018727: AN8899
OG0018728: AN2478
OG0018729: AN10628
OG0018730: AN4053
OG0018731: AN0242
OG0018732: AN7543
OG0018733: AN10793
OG0018734: AN1789
OG0018735: AN10764
OG0018736: AN4001
OG0018737: AN1309
OG0018738: AN0235
OG0018739: AN5930
OG0018740: AN2006
OG0018741: AN0275
OG0018742: AN1664
OG0018743: AN7638
OG0018744: AN8459
OG0018745: AN5408
OG0018746: AN7669
OG0018747: AN3799
OG0018748: AN11251
OG0018749: AN10134
OG0018750: AN0534
OG0018751: AN3866
OG0018752: AN6522
OG0018753: AN7618
OG0018754: AN6688
OG0018755: AN0379
OG0018756: AN1858
OG0018757: AN6577
OG0018758: AN5992
OG0018759: AN0554
OG0018760: AN3349
OG0018761: AN12213
OG0018762: AN4255
OG0018763: AN1677
OG0018764: AN8649
OG0018765: AN11811
OG0018766: AN0474
OG0018767: AN4371
OG0018768: AN3324
OG0018769: AN4453
OG0018770: AN4496
OG0018771: AN12189
OG0018772: AN4899
OG0018773: AN0492
OG0018774: AN0625
OG0018775: AN1837
OG0018776: AN4509
OG0018777: AN10700
OG0018778: AN12236
OG0018779: AN1311
OG0018780: AN10734
OG0018781: AN8098
OG0018782: AN9108
OG0018783: AN6445
OG0018784: AN4069
OG0018785: AN5411
OG0018786: AN8417
OG0018787: AN4419
OG0018788: AN7403
OG0018789: AN10447
OG0018790: AN5118
OG0018791: AN1891
OG0018792: AN0468
OG0018793: AN7344
OG0018794: AN10878
OG0018795: AN6980
OG0018796: AN6993
OG0018797: AN10209
OG0018798: AN4243
OG0018799: AN6462
OG0018800: AN4644
OG0018801: AN6869
OG0018802: AN3893
OG0018803: AN1380
OG0018804: AN4728
OG0018805: AN3881
OG0018806: AN10802
OG0018807: AN3763
OG0018808: AN4129
OG0018809: AN5577
OG0018810: AN6967
OG0018811: AN3150
OG0018812: AN7329
OG0018813: AN1222
OG0018814: AN9227
OG0018815: AN9138
OG0018816: AN6207
OG0018817: AN2914
OG0018818: AN6246
OG0018819: AN7926
OG0018820: AN4610
OG0018821: AN5838
OG0018822: AN8452
OG0018823: AN7354
OG0018824: AN0061
OG0018825: AN4823
OG0018826: AN1003
OG0018827: AN6113
OG0018828: AN4130
OG0018829: AN8359
OG0018830: AN6253
OG0018831: AN7686
OG0018832: AN6613
OG0018833: AN2574
OG0018834: AN9436
OG0018835: AN6849
OG0018836: AN10154
OG0018837: AN11980
OG0018838: AN2737
OG0018839: AN4187
OG0018840: AN4287
OG0018841: AN8558
OG0018842: AN6456
OG0018843: AN12241
OG0018844: AN11141
OG0018845: AN4301
OG0018846: AN8971
OG0018847: AN0972
OG0018848: AN7598
OG0018849: AN8666
OG0018850: AN6842
OG0018851: AN5559
OG0018852: AN2490
OG0018853: AN1905
OG0018854: AN0108
OG0018855: AN7288
OG0018856: AN7568
OG0018857: AN8659
OG0018858: AN2115
OG0018859: AN5809
OG0018860: AN12388
OG0018861: AN3147
OG0018862: AN11908
OG0018863: AN10308
OG0018864: AN1050
OG0018865: AN7309
OG0018866: AN0122
OG0018867: AN2822
OG0018868: AN7380
OG0018869: AN9253
OG0018870: AN0934
OG0018871: AN12127
OG0018872: AN12397
OG0018873: AN11280
OG0018874: AN8435
OG0018875: AN3821
OG0018876: AN3084
OG0018877: AN4542
OG0018878: AN0307
OG0018879: AN0802
OG0018880: AN12299
OG0018881: AN4952
OG0018882: AN3203
OG0018883: AN7526
OG0018884: AN12404
OG0018885: AN6166
OG0018886: AN0886
OG0018887: AN0598
OG0018888: AN2503
OG0018889: AN8372
OG0018890: AN8733
OG0018891: AN11844
OG0018892: AN3986
OG0018893: AN3279
OG0018894: AN12145
OG0018895: AN7265
OG0018896: AN3554
OG0018897: AN6044
OG0018898: AN2831
OG0018899: AN9023
OG0018900: AN9290
OG0018901: AN2853
OG0018902: AN9265
OG0018903: AN4308
OG0018904: AN8206
OG0018905: AN11234
OG0018906: AN8318
OG0018907: AN0180
OG0018908: AN6754
OG0018909: AN11787
OG0018910: AN11062
OG0018911: AN3303
OG0018912: AN8319
OG0018913: AN7558
OG0018914: AN0387
OG0018915: AN2135
OG0018916: AN0227
OG0018917: AN2587
OG0018918: AN12137
OG0018919: AN10539
OG0018920: AN8498
OG0018921: AN7002
OG0018922: AN9280
OG0018923: AN12490
OG0018924: AN11292
OG0018925: AN0823
OG0018926: AN9410
OG0018927: AN10597
OG0018928: AN5484
OG0018929: AN4545
OG0018930: AN2707
OG0018931: AN9383
OG0018932: AN8010
OG0018933: AN4686
OG0018934: AN0233
OG0018935: AN6908
OG0018936: AN5876
OG0018937: AN3675-uORF
OG0018938: AN8216
OG0018939: AN0773
OG0018940: AN2394
OG0018941: AN9297
OG0018942: AN8955
OG0018943: AN1631
OG0018944: AN0015
OG0018945: AN9347
OG0018946: AN11768
OG0018947: AN8298
OG0018948: AN6599
OG0018949: AN3748
OG0018950: AN6461
OG0018951: AN5683
OG0018952: AN10966
OG0018953: AN7418
OG0018954: AN9419
OG0018955: AN1545
OG0018956: AN4312
OG0018957: AN11688
OG0018958: AN2970
OG0018959: AN10570
OG0018960: AN8912
OG0018961: AN7576
OG0018962: AN6394
OG0018963: AN11670
OG0018964: AN3645
OG0018965: AN7077
OG0018966: AN3342
OG0018967: AN20012
OG0018968: AN7621
OG0018969: AN8395
OG0018970: AN7535
OG0018971: AN4372
OG0018972: AN7857
OG0018973: AN3021
OG0018974: AN3312
OG0018975: AN6385
OG0018976: AN3943
OG0018977: AN1966
OG0018978: AN4122
OG0018979: AN6572
OG0018980: AN3659
OG0018981: AN3144
OG0018982: AN4444
OG0018983: AN5427
OG0018984: AN3163
OG0018985: AN10592
OG0018986: AN5966
OG0018987: AN5856
OG0018988: AN6625
OG0018989: AN10590
OG0018990: AN12334
OG0018991: AN5328
OG0018992: AN8310
OG0018993: AN0770
OG0018994: AN10373
OG0018995: AN1250
OG0018996: AN9007
